Site,Plant,Year,Treatment,Obs,Rep,FTime,EBal?,A,gs,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,
S36,342,2011,W,1,1,12:10:44,22141,0,11.02768339,0.624982359,340.8202422,7.409390152,1.414022263,28.07137489,6,1.420000017,1,2.840000033,27.78131866,28.07137489,26.96144485,399.1742859,382.5247192,15.07333183,23.76127243,40.88143921,63.97300339,499.5430298,1199.398682,0.259947956,100.863121,17.83943748,0.728916943,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832571716,0.00740939,301.2213749,300.9313187,191.9037848,-1.631105733,3.81065836,37.78049222,14.01921979,27.92634678,3.77857615,0.512253662,2.396636097,1.381940053,0.328680681,34.37619334,0.890975733,68.62042241,377.2826867,0.020057223
S36,342,2011,W,2,1,12:12:14,22230.5,0,10.9833661,0.55519009,337.9566472,6.971218029,1.46766511,28.13778305,6,1.420000017,1,2.840000033,27.7785244,28.13778305,26.96136665,399.7676086,383.3665466,15.19888401,23.37576866,41.30439377,62.94313812,499.5736694,1199.501831,0.226646632,100.8635406,17.85088158,0.731425107,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832622782,0.006971218,301.2877831,300.9285244,191.9202887,-1.412435435,3.825427902,37.92676598,14.55099732,27.95815372,3.785592036,0.464404,2.357762793,1.427829243,0.297239521,34.08750402,0.881549656,66.89289942,378.1455804,0.019429269
S36,342,2011,W,3,1,12:13:44,22320.5,0,8.040241866,0.523098066,251.9454392,6.788531543,1.502568436,28.2064209,6,1.420000017,1,2.840000033,27.78083229,28.2064209,26.960989,298.8894043,286.893219,15.217206,23.18176651,41.3381691,62.41046906,499.5500793,1199.476563,0.272465765,100.8627777,16.43343163,0.723534405,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832583466,0.006788532,301.3564209,300.9308323,191.9162457,-1.326547259,3.840745799,38.07892154,14.89715503,27.99362659,3.793429944,0.441735115,2.338177362,1.455252582,0.282398583,25.41191683,0.87818541,65.91933299,283.0712731,0.018723461
S36,342,2011,W,4,1,12:15:14,22411,0,8.099671108,0.513232737,251.9424345,6.740608054,1.516328956,28.18848991,6,1.420000017,1,2.840000033,27.76703262,28.18848991,26.95958328,299.7041626,287.6470337,15.09614563,23.00588799,40.94805527,61.98587418,499.5511169,1199.783081,0.16490753,100.8615723,16.49074364,0.7310341,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832585195,0.006740608,301.3384899,300.9170326,191.9652887,-1.300490424,3.83673899,38.03965082,15.03376283,27.97776127,3.789922673,0.434679335,2.320410034,1.469512639,0.277786389,25.41131007,0.875873571,65.47384605,283.796838,0.018686488
S36,342,2011,W,5,1,12:16:44,22500.5,0,4.555461586,0.493704217,170.9432144,6.560339954,1.525364235,28.16426277,6,1.420000017,1,2.840000033,27.75192642,28.16426277,26.96086502,199.3278656,192.3408051,15.16340828,22.86279678,41.24969101,61.6536293,499.5476379,1199.968384,0.307233274,100.8610992,14.96201134,0.72932893,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832579397,0.00656034,301.3142628,300.9019264,191.9949371,-1.205133181,3.831331051,37.98621153,15.12341474,27.9580946,3.785578983,0.420589197,2.305966815,1.479612168,0.268586077,17.24152051,0.888751684,65.01889489,190.1753568,0.01557463
S36,342,2011,W,6,1,12:18:14,22590.5,0,4.632860912,0.486946788,170.9616993,6.514426227,1.532661086,28.15815735,6,1.420000017,1,2.840000033,27.74871826,28.15815735,26.96113968,199.9587402,192.8848877,15.13076782,22.77713394,41.16683578,61.43270874,499.5350342,1199.718506,0.183291286,100.8602829,14.97165489,0.730297863,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83255839,0.006514426,301.3081573,300.8987183,191.9549566,-1.181326138,3.829969259,37.97301722,15.19588327,27.95343781,3.784551095,0.415675083,2.297308173,1.487242922,0.265380504,17.24324535,0.88634056,64.76943905,190.6826475,0.015736503
S36,342,2011,W,7,1,12:19:44,22681,0,0.883919537,0.494951826,92.31527992,6.624928245,1.537112455,28.18193436,6,1.420000017,1,2.840000033,27.75673294,28.18193436,26.95918846,99.78131104,97.94033813,15.00955391,22.78530502,40.73565292,61.42601395,499.5512695,1199.481689,0.091858514,100.8616104,13.24664879,0.728741467,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832585449,0.006624928,301.3319344,300.9067329,191.917066,-1.24141152,3.835275013,38.02512173,15.2398167,27.96933365,3.78806077,0.421494301,2.298162558,1.489898212,0.269176671,9.311067798,0.942566482,64.79959707,97.52016512,0.005873414
S36,342,2011,W,8,1,12:21:14,22770.5,0,0.901296799,0.489227283,92.12359027,6.56677863,1.53878884,28.18543816,6,1.420000017,1,2.840000033,27.76582527,28.18543816,26.96252632,99.70117188,97.84686279,15.0689106,22.7766552,40.96129608,61.36863327,499.539856,1199.007813,0.232120499,100.8606644,13.18446922,0.729992688,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832566427,0.006566779,301.3354382,300.9158253,191.8412457,-1.211279842,3.836057416,38.03323565,15.25658045,27.97563171,3.789452118,0.417335726,2.297268575,1.492183542,0.266463592,9.291646518,0.941507859,64.70782425,97.41842946,0.005986645
S36,342,2011,W,9,1,12:22:48,22864.5,0,-1.133552195,0.493829387,52.52389324,6.654496441,1.546798699,28.25208282,6,1.420000017,1,2.840000033,27.79350471,28.25208282,26.96244431,48.60351944,49.56882858,15.03467274,22.8447094,40.80840302,61.4536438,499.547699,1198.743652,0.205621004,100.862175,12.37372017,0.727719128,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832579498,0.006654496,301.4020828,300.9435047,191.7989801,-1.262728406,3.850965776,38.18047525,15.33576585,28.02279377,3.799885181,0.420680034,2.304167077,1.495718104,0.268645347,5.297674111,1.059615382,64.70632055,50.10766501,-0.014638078
S36,342,2011,W,10,1,12:24:18,22954.5,0,-1.099513196,0.498353167,53.29876117,6.730428986,1.552170005,28.30561829,6,1.420000017,1,2.840000033,27.81500626,28.30561829,26.96137238,49.61648941,50.52862167,15.0125246,22.911026,40.70122528,61.55377197,499.5551147,1198.834595,0.187185213,100.8600922,12.40665627,0.724724591,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832591858,0.006730429,301.4556183,300.9650063,191.8135309,-1.306427653,3.862978199,38.30036357,15.38933757,28.06031227,3.808202811,0.423958439,2.310808194,1.497394617,0.270784841,5.375717964,1.054823176,64.73835027,51.05127759,-0.013942975
S36,342,2011,W,11,1,12:26:48,23105,0,11.30696259,0.512534821,333.9333178,6.848486923,1.542405886,28.23781967,6,1.420000017,1,2.840000033,27.81242371,28.23781967,26.95810318,400.2751465,383.5397644,14.81915188,22.85671234,40.09990692,61.41902924,499.5510559,1199.93335,0.177855015,100.861618,17.74988747,0.731873333,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832585093,0.006848487,301.3878197,300.9624237,191.9893316,-1.356804471,3.847770876,38.14901,15.29229766,28.02512169,3.800400805,0.434178606,2.30536499,1.495035815,0.277459202,33.68105475,0.870661529,64.97420653,378.1649759,0.019426995
S36,342,2011,W,12,1,12:28:18,23195,0,11.51072412,0.514203604,332.2397728,6.913836483,1.552733808,28.28500748,6,1.420000017,1,2.840000033,27.84880638,28.28500748,26.96310616,399.4916992,382.4892578,14.74484539,22.8595295,39.8184166,61.29513168,499.5232849,1199.235596,0.290554374,100.8601608,17.75971413,0.732147992,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832538808,0.006913836,301.4350075,300.9988064,191.877691,-1.39354644,3.858349629,38.25444653,15.39491703,28.06690693,3.809666448,0.43537555,2.305615821,1.504050627,0.278241338,33.50975692,0.868625108,64.85188287,377.0176108,0.019799927
S36,342,2011,W,13,1,12:30:32,23328.5,0,14.63969338,0.505071903,509.5188194,6.881139468,1.568898445,28.3571167,6,1.420000017,1,2.840000033,27.88969803,28.3571167,26.96191978,598.9473877,576.5980225,14.78426647,22.86029434,39.9213562,61.15117264,499.5402222,1199.058472,0.249148786,100.8589783,19.84784889,0.733773053,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832567037,0.006881139,301.5071167,301.039698,191.8493512,-1.381109314,3.874564375,38.41566157,15.55536722,28.12340736,3.822226442,0.428811173,2.30566593,1.516560511,0.273953077,51.38954753,0.883663834,64.53509229,569.6390134,0.016585486
S36,342,2011,W,14,1,12:32:02,23418.5,0,15.21711644,0.498733201,507.1595607,6.81459729,1.57069124,28.30535126,6,1.420000017,1,2.840000033,27.8737812,28.30535126,26.96186638,599.9500732,576.9510498,14.72830677,22.72708702,39.80471039,60.85251999,499.5552673,1199.347168,0.154114157,100.8588104,19.93451881,0.735781491,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832592112,0.006814597,301.4553513,301.0237812,191.8955426,-1.341053622,3.862918202,38.30025543,15.57316841,28.08956623,3.814699258,0.424233447,2.292226961,1.522472297,0.270964344,51.15150999,0.879033951,64.32448547,569.7175614,0.017181025
S36,342,2011,W,15,1,12:34:08,23545,0,16.66796888,0.488753379,691.7005979,6.764152165,1.586389777,28.26557541,6,1.420000017,1,2.840000033,27.85355568,28.26557541,26.96048355,799.2097168,772.9111938,14.54176235,22.48327065,39.25473785,60.27002716,499.5578918,1199.453857,0.120824292,100.8572311,21.11664772,0.741526425,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832596486,0.006764152,301.4155754,301.0035557,191.9126129,-1.311955499,3.853990201,38.21233398,15.72906334,28.05956554,3.808037112,0.41699082,2.267600424,1.540436687,0.266238625,69.76300708,0.894928943,63.78236975,764.9880397,0.013897244
S36,342,2011,W,16,1,12:35:38,23634.5,0,16.69238096,0.462113606,688.0807495,6.522667066,1.605258995,28.23903656,6,1.420000017,1,2.840000033,27.82122993,28.23903656,26.96059418,798.8233032,772.7213745,14.57719231,22.23703766,39.50504303,59.72376251,499.5627441,1199.561035,0.147230357,100.8580551,21.12635231,0.736466229,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832604574,0.006522667,301.3890366,300.9712299,191.9297613,-1.186982664,3.848043365,38.15305937,15.91602171,28.03013325,3.801511052,0.397443214,2.24278437,1.558726682,0.253501719,69.39848616,0.890464237,63.00465451,764.786616,0.013751518
S36,342,2011,W,17,1,12:37:24,23740.5,0,16.9758471,0.430035834,876.4331413,6.333463477,1.658727856,28.35165596,6,1.420000017,1,2.840000033,27.8059597,28.35165596,26.96217537,1000.176208,972.3903809,14.51767826,21.9575119,39.37015915,59.02589035,499.5592651,1199.520508,0.188486814,100.8587189,21.81177711,0.729836285,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832598775,0.006333463,301.501656,300.9559597,191.923277,-1.106269209,3.873334377,38.4035651,16.4460532,28.07880783,3.81230901,0.373482687,2.21460652,1.59770249,0.237924468,88.39592381,0.901318193,61.65002528,964.3208762,0.010852834
S36,342,2011,W,18,1,12:38:54,23831,0,17.45273766,0.41083841,869.5380212,6.254104558,1.704363095,28.45808411,6,1.420000017,1,2.840000033,27.79856873,28.45808411,26.95806694,999.3753052,971.1188965,14.39549446,21.74372292,38.9661026,58.47501755,499.5585327,1199.469116,0.131372586,100.856926,21.71302223,0.731999218,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832597555,0.006254105,301.6080841,300.9485687,191.9150543,-1.080790134,3.897368148,38.64254349,16.89882057,28.12832642,3.82332165,0.358916974,2.193005052,1.630316598,0.228473795,87.69893183,0.895398107,60.60615301,962.8227009,0.010985857
S36,342,2011,D,1,1,12:46:54,24311,0,6.720001809,0.11571356,282.1650031,2.409940491,2.11629973,30.06070137,6,1.420000017,1,2.840000033,27.81894302,30.06070137,26.95994186,399.1139221,389.9142761,18.57507896,21.4075737,49.99021149,57.49949265,499.5630493,1199.380737,0.2292106,100.8534317,17.82395363,0.778427899,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832605082,0.00240994,303.2107014,300.968943,191.9009137,0.694005898,4.275327002,42.39148763,20.98391393,28.9398222,4.007789325,0.111183477,2.159027272,1.848762053,0.069882953,28.45730887,0.723659072,50.87038008,386.7199091,0.008839706
S36,342,2011,D,2,1,12:48:23,24399.5,0,6.31650697,0.099548682,275.0775513,2.078503931,2.109477401,30.14572525,6,1.420000017,1,2.840000033,27.80726624,30.14572525,26.9612236,399.6716614,391.1084595,19.24049568,21.68286896,51.82996368,58.27896118,499.5393677,1199.608643,0.189215735,100.8521576,17.7789402,0.787043393,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832565613,0.002078504,303.2957253,300.9572662,191.9373785,0.852655205,4.296241518,42.59940115,20.91653219,28.97649574,4.016306059,0.096177437,2.186764117,1.829541942,0.060404958,27.74216456,0.703328053,50.98693741,388.1058946,0.008298234
S36,342,2011,D,3,1,12:49:53,24490,0,4.2565422,0.093703182,210.24337,1.99828135,2.150067289,30.26079178,6,1.420000017,1,2.840000033,27.83294106,30.26079178,26.96246719,299.6382141,293.8205261,19.21453476,21.56289482,51.64853668,57.86667252,499.5467224,1198.960083,0.275079101,100.8501282,16.59427834,0.785370648,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832577871,0.001998281,303.4107918,300.9829411,191.833609,0.880174744,4.324687995,42.88232523,21.3194304,29.04686642,4.032692515,0.09071028,2.174620707,1.858071809,0.056955431,21.20307082,0.715550315,50.26936922,291.7971698,0.00733296
S36,342,2011,D,4,1,12:51:23,24580,0,4.244128792,0.091442081,208.5999619,1.976169289,2.176912079,30.36213684,6,1.420000017,1,2.840000033,27.86450768,30.36213684,26.96291351,299.6296082,293.8346252,19.2240696,21.54647255,51.57836914,57.71579742,499.5489197,1200.678345,0.136954963,100.8501968,16.54007912,0.785651028,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832581533,0.001976169,303.5121368,301.0145077,192.1085309,0.884760736,4.349878077,43.13207324,21.58560069,29.11332226,4.048220857,0.088589678,2.172965998,1.875254859,0.055617944,21.03734722,0.709923011,49.89538703,291.8171697,0.007256682
S36,342,2011,D,5,1,12:52:52,24668.5,0,2.186331889,0.090093181,150.1132922,1.963268978,2.193829593,30.43554306,6,1.420000017,1,2.840000033,27.88324356,30.43554306,26.96054459,199.2858734,196.1971893,19.25336266,21.56062698,51.62657928,57.68919754,499.5369568,1200.569336,0.231127247,100.8492889,15.10508156,0.784785092,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832561595,0.001963269,303.5855431,301.0332436,192.0910895,0.883340493,4.368203493,43.31417246,21.75354547,29.15939331,4.059016582,0.087323036,2.1743739,1.884642682,0.054819196,15.13881878,0.765114387,49.68958912,195.1579119,0.005566668
S36,342,2011,D,6,1,12:54:22,24759,0,2.251331482,0.093385498,150.8215723,2.025673576,2.186238897,30.41942596,6,1.420000017,1,2.840000033,27.88862801,30.41942596,26.96033669,199.862915,196.6803589,19.21529961,21.59575653,51.48435211,57.76556015,499.5497131,1200.769287,0.176876709,100.8501511,15.06098366,0.789105237,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832582855,0.002025674,303.569426,301.038628,192.1230816,0.854405195,4.364174205,43.27384897,21.67809244,29.15402699,4.057757813,0.090412533,2.177935308,1.879822505,0.056767621,15.21037835,0.766835963,49.87383264,195.6101837,0.005740117
S36,342,2011,D,7,1,12:55:52,24849,0,0.289107131,0.096233772,90.57154373,2.071368286,2.171593283,30.37272644,6,1.420000017,1,2.840000033,27.87735939,30.37272644,26.95922661,99.46779633,98.87456512,19.19129181,21.62537956,51.45594788,57.88234329,499.5483398,1201.391968,0.270896941,100.8502197,13.23182869,0.786974728,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832580566,0.002071368,303.5227264,301.0273594,192.2227105,0.836996587,4.352517564,43.1582358,21.53285624,29.12504292,4.050964955,0.093079752,2.180924281,1.870040674,0.058450224,9.134160086,0.916024699,50.12692669,98.73713744,0.001467741
S36,342,2011,D,8,1,12:57:21,24937.5,0,0.344654215,0.099079687,90.29989658,2.116635519,2.157416452,30.33753014,6,1.420000017,1,2.840000033,27.87873459,30.33753014,26.95938301,100.0368042,99.37020874,19.19203949,21.67922783,51.48431396,58.02078247,499.5396118,1200.94043,0.187306762,100.8492432,13.24866676,0.786230862,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83256602,0.002116636,303.4875301,301.0287346,192.1504645,0.817888407,4.343750171,43.07171809,21.39249026,29.10813236,4.047006291,0.095739599,2.186333719,1.860672572,0.060128631,9.106676228,0.908722018,50.40141826,99.20637663,0.001751002
S36,342,2011,D,9,1,12:58:55,25032,0,-0.755043285,0.105582692,59.49920212,2.220631708,2.129014026,30.22165298,6,1.420000017,1,2.840000033,27.85220146,30.22165298,26.96224785,48.81232452,49.58692932,19.06651497,21.67583656,51.20589447,58.10474777,499.5545959,1199.564453,0.132698566,100.8486938,12.37150383,0.782040417,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832590993,0.002220632,303.371653,301.0022015,191.9303082,0.774228087,4.314993831,42.7868093,21.11097273,29.03692722,4.030374554,0.101798142,2.185979805,1.844394748,0.063953367,6.000416819,1.199896887,50.844298,49.94584074,-0.007686255
S36,342,2011,D,10,1,13:00:25,25122,0,-0.765536771,0.110013914,60.19637538,2.300072514,2.119511143,30.19805717,6,1.420000017,1,2.840000033,27.8583107,30.19805717,26.9636631,49.82849884,50.60816574,19.01011276,21.71271706,51.03645706,58.17966461,499.5474243,1198.960815,0.271388084,100.8463135,12.41934776,0.778790295,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832579041,0.002300073,303.3480572,301.0083107,191.8337262,0.736093363,4.309158614,42.72995676,21.0172397,29.02818394,4.028336455,0.105911201,2.189647471,1.838688984,0.06655127,6.070582542,1.189459734,51.07155011,50.97206526,-0.007670309
S36,342,2011,D,11,1,13:02:54,25270.5,0,6.669385022,0.120374833,287.7225877,2.484909785,2.09995348,30.18047523,6,1.420000017,1,2.840000033,27.89574242,30.18047523,26.96269608,400.3852539,391.2071838,18.94452286,21.86384964,50.78940582,58.45353317,499.5494385,1200.267822,0.271050364,100.8450775,17.82571983,0.784045041,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832582397,0.00248491,303.3304752,301.0457424,192.0428473,0.650352937,4.304815092,42.68740922,20.82355958,29.03810883,4.030650059,0.115480149,2.204861612,1.825788448,0.072599449,29.01540666,0.735473681,51.64124282,388.0368776,0.00887584
S36,342,2011,D,12,1,13:04:24,25361,0,6.922012049,0.129395508,289.7944107,2.637340749,2.079483383,30.17110252,6,1.420000017,1,2.840000033,27.9093895,30.17110252,26.95819664,399.7967529,390.2466125,18.94664574,22.04450035,50.72322083,58.88690567,499.5460815,1200.085449,0.152752697,100.8422852,17.85980797,0.780342877,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832576803,0.002637341,303.3211025,301.0593895,192.0136676,0.574159376,4.302501174,42.66564534,20.62114499,29.04024601,4.031148413,0.12375692,2.223017791,1.808130622,0.077835646,29.22353061,0.74259302,52.22851676,386.9562195,0.009342825
S36,342,2011,D,13,1,13:06:32,25489,0,10.8695338,0.139161483,438.8455004,2.749063226,2.022000195,30.06079483,6,1.420000017,1,2.840000033,27.8984108,30.06079483,26.9593544,600.9255981,585.9353638,19.11772919,22.34587479,51.21509171,59.72820282,499.5375061,1200.789917,0.276031286,100.8396301,19.86847496,0.782908261,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83256251,0.002749063,303.2107948,301.0484108,192.1263824,0.531688804,4.275349943,42.3975171,20.05164232,28.97960281,4.017028342,0.132661023,2.253349748,1.763678594,0.083473648,44.25301794,0.748965718,53.40650831,580.768508,0.009995443
S36,342,2011,D,14,1,13:08:01,25577.5,0,10.77958209,0.141657986,441.303441,2.745177111,1.985145444,29.99207115,6,1.420000017,1,2.840000033,27.87930679,29.99207115,26.96203613,599.7203979,584.8447266,19.32193184,22.54481697,51.85626602,60.32672501,499.5438843,1201.153564,0.217966333,100.8375626,19.92139244,0.788439572,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83257314,0.002745177,303.1420712,301.0293068,192.184566,0.541508183,4.258509836,42.23138409,19.68656712,28.93568897,4.00683045,0.134927843,2.273364392,1.733466059,0.084909796,44.49996334,0.754565137,54.112543,579.7206295,0.010061926
S36,342,2011,D,15,1,13:10:11,25708,0,12.83846332,0.143545937,610.0542916,2.690295996,1.921553261,29.74882317,6,1.420000017,1,2.840000033,27.76677132,29.74882317,26.96001816,799.0535278,781.1092529,19.4314537,22.58977127,52.45187759,60.84593582,499.54245,1200.941284,0.262805253,100.8338852,21.11475182,0.794705212,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83257075,0.002690296,302.8988232,300.9167713,192.1506012,0.588543888,4.199367664,41.64639353,19.05662226,28.75779724,3.965750137,0.136639579,2.277814403,1.687935734,0.08599449,61.5141444,0.781010197,54.99800554,775.0064623,0.009110761
S36,342,2011,D,16,1,13:11:41,25798,0,13.3336639,0.139125539,600.1850502,2.615066703,1.92446714,29.72072792,6,1.420000017,1,2.840000033,27.74488831,29.72072792,26.9550209,800.0787354,781.6094971,19.42349243,22.49365997,52.4949913,60.66511917,499.5644531,1200.719238,0.174352989,100.8335648,20.9011898,0.789547741,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832607422,0.002615067,302.8707279,300.8948883,192.1150738,0.628133453,4.19258306,41.5792407,19.08558073,28.73280811,3.960008954,0.132628359,2.26811592,1.691893034,0.083452956,60.51879813,0.767883518,54.79365896,775.2713118,0.009423801
S36,342,2011,D,17,1,13:13:25,25901.5,0,13.88849693,0.127082163,771.743589,2.427424127,1.948014702,29.71779442,6,1.420000017,1,2.840000033,27.71798515,29.71779442,26.96271515,1000.657593,981.1150513,19.40231895,22.25309753,52.54955673,60.11384583,499.5280457,1200.488892,0.204765245,100.8336258,21.65210533,0.792519391,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832546743,0.002427424,302.8677944,300.8679852,192.0782184,0.721798317,4.191875212,41.57219557,19.31909804,28.71788979,3.956584966,0.121639147,2.24386051,1.712724456,0.076495442,77.81770426,0.786598461,54.05290002,974.513125,0.007703473
S36,342,2011,D,18,1,13:14:54,25990.5,0,14.15945842,0.115218993,748.2057726,2.265797456,1.997554177,29.80755997,6,1.420000017,1,2.840000033,27.71204567,29.80755997,26.96152878,999.4659424,979.7923584,19.31557465,21.97724152,52.32466888,59.39006042,499.5369263,1200.815552,0.206756607,100.8328781,21.57892418,0.793032467,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832561544,0.002265797,302.95756,300.8620457,192.130484,0.792734676,4.213582692,41.7877856,19.81054409,28.75980282,3.966211227,0.110726799,2.216028515,1.750182712,0.069594296,75.44374148,0.763637077,52.94046279,973.06163,0.007703605
S36,343,2011,W,1,1,1170.000004,0,8.266006993,0.303418773,330.0914973,5.372890534,1.921826832,26.98803329,6,1.420000017,1,2.840000033,26.16165543,26.98803329,26.99738693,401.219696,388.7829895,10.09109592,16.43810844,29.81713486,48.57542419,499.5645142,1200.603638,0.128910944,100.6696167,18.18146896,0.63719207,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832607524,0.005372891,300.1380333,299.3116554,192.0965777,-0.643158768,3.576644908,35.52854402,19.09043558,26.57484436,3.490754586,0.27413125,1.654818076,1.835936509,0.173742796,33.23018451,0.849037911,50.15884088,384.8537257,0.010773271,
S36,343,2011,W,2,1,1258.500004,0,9.087662329,0.274979966,318.0613408,4.951962283,1.936932833,26.98225594,6,1.420000017,1,2.840000033,26.17144775,26.98225594,26.99670029,399.5231934,386.3117371,10.42572403,16.27608109,31.07842827,48.07299042,499.5965576,1200.668945,0.133718282,100.6691055,18.13312912,0.643110573,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832660929,0.004951962,300.1322559,299.3214478,192.107027,-0.421587311,3.575431358,35.51666958,19.24058849,26.57685184,3.491167492,0.250705659,1.638498524,1.852668968,0.158704966,32.01895069,0.823328184,49.29578778,381.9918976,0.011727565,
S36,343,2011,W,3,1,1349.000004,0,7.157651262,0.257996159,232.5232417,4.714809695,1.955037305,26.99471855,6,1.420000017,1,2.840000033,26.21307182,26.99471855,26.99892616,298.8063354,288.5762024,10.55077171,16.12182426,31.2843399,47.49926376,499.5966187,1199.846069,0.167061597,100.6717529,16.9160881,0.641229928,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832661031,0.00471481,300.1447186,299.3630718,191.9753668,-0.29560279,3.578049614,35.54174344,19.41991918,26.60389519,3.496734017,0.236510652,1.623012309,1.873721707,0.149610181,23.40852234,0.80576028,48.58235279,285.1737978,0.012193811,
S36,343,2011,W,4,1,1439.000004,0,7.274092848,0.240035793,229.233738,4.439871362,1.967460355,26.99650574,6,1.420000017,1,2.840000033,26.22049332,26.99650574,26.99451447,299.7400208,289.4602051,10.75487804,16.00191116,31.86063766,47.12644196,499.5765991,1200.434204,0.191763222,100.6732788,16.94163132,0.651153862,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832627665,0.004439871,300.1465057,299.3704933,192.0694684,-0.150471207,3.578425219,35.54493568,19.54302451,26.60849953,3.497682532,0.221329133,1.610964864,1.886717668,0.139897963,23.07771202,0.791935244,47.96247311,286.0024497,0.012198619,
S36,343,2011,W,5,1,1529.000004,0,4.360904003,0.228080649,154.0967389,4.244052879,1.971614013,27.0011158,6,1.420000017,1,2.840000033,26.21512985,27.0011158,26.99769402,198.5210876,192.3035889,10.95461178,15.97020531,32.45056152,47.04494858,499.5948486,1200.498413,0.184074834,100.6737366,15.4406395,0.650731385,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832658081,0.004244053,300.1511158,299.3651299,192.0797418,-0.049689316,3.579394255,35.55439956,19.58419425,26.60812283,3.497604922,0.211125168,1.607780242,1.889824679,0.133378561,15.51349449,0.801320141,47.66418422,190.230624,0.010926681,
S36,343,2011,W,6,1,1617.500004,0,4.293870346,0.225448098,155.6643531,4.165954382,1.956078108,27.008955,6,1.420000017,1,2.840000033,26.25513649,27.008955,26.99626923,199.8514862,193.725235,11.21819115,16.1407814,33.20918274,47.43343735,499.5799866,1199.971191,0.148118451,100.6744614,15.52059555,0.65271312,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832633311,0.004165954,300.158955,299.4051365,191.9953863,-0.005608035,3.581042582,35.57051643,19.42973503,26.63204575,3.502536677,0.208867538,1.624964474,1.877572204,0.131937061,15.6714249,0.803531626,48.05093157,191.6841347,0.010763774,
S36,343,2011,W,7,1,1708.000004,0,1.200463902,0.234393504,87.58010495,4.264205822,1.931214548,27.01110649,6,1.420000017,1,2.840000033,26.29625702,27.01110649,26.99590302,101.2153931,99.26524353,11.35440636,16.39183235,33.46934509,48.05496597,499.5774841,1199.781128,0.240536809,100.677002,13.85963058,0.652781785,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83262914,0.004264206,300.1611065,299.446257,191.9649762,-0.051834493,3.581495085,35.57411341,19.18228106,26.65368176,3.50700221,0.21652321,1.650280538,1.856721672,0.136826568,8.817302397,0.882283686,48.86026157,98.69460048,0.005943079,
