Measurement,Time,AMPM,WP1,WP2,WP3,WP4
2018-08-03,8:00:00,AM,-8.4,-7.8,-9.3,-8.5
2018-08-03,9:00:00,AM,-8.3,-7.8,-9.2,-8.5
2018-08-03,10:00:00,AM,-8.4,-7.7,-9.3,-8.5
2018-08-03,11:00:00,AM,-8.4,-7.7,-9.3,-8.5
2018-08-03,12:00:00,PM,-8.4,-7.7,-9.2,-8.4
2018-08-03,1:00:00,PM,-8.2,-7.7,-9.2,-8.4
2018-08-03,2:00:00,PM,-8.4,-7.7,-9.2,-8.4
2018-08-03,3:00:00,PM,-8.3,-7.7,-9.2,-8.4
2018-08-03,4:00:00,PM,-8.4,-7.8,-9.2,-8.4
2018-08-03,5:00:00,PM,-8.4,-7.8,-9.3,-8.4
2018-08-03,6:00:00,PM,-8.2,-7.8,-9.2,-8.5
2018-08-03,7:00:00,PM,-8.4,-7.9,-9.2,-8.5
2018-08-03,8:00:00,PM,-8.4,-7.9,-9.2,-8.5
2018-08-03,9:00:00,PM,-8.4,-7.9,-9.2,-8.6
2018-08-03,10:00:00,PM,-8.4,-7.9,-9.2,-8.6
2018-08-03,11:00:00,PM,-8.4,-7.9,-9.2,-8.7
2018-08-04,12:00:00,AM,-8.4,-7.9,-9.2,-8.7
2018-08-04,1:00:00,AM,-8.4,-7.9,-9.2,-8.7
2018-08-04,2:00:00,AM,-8.4,-7.9,-9.2,-8.7
2018-08-04,3:00:00,AM,-8.4,-7.9,-9.2,-8.7
2018-08-04,4:00:00,AM,-8.4,-8,-9.2,-8.7
2018-08-04,5:00:00,AM,-8.4,-8,-9.2,-8.7
2018-08-04,6:00:00,AM,-8.4,-8,-9.2,-8.7
2018-08-04,7:00:00,AM,-8.4,-8,-9.2,-8.7
2018-08-04,8:00:00,AM,-8.3,-8,-9.2,-8.7
2018-08-04,9:00:00,AM,-8.3,-8,-9.2,-8.6
2018-08-04,10:00:00,AM,-8.4,-8,-9.2,-8.6
2018-08-04,11:00:00,AM,-8.4,-8,-9.3,-8.6
2018-08-04,12:00:00,PM,-8.2,-8,-9.3,-8.7
2018-08-04,1:00:00,PM,-8.2,-8,-9.2,-8.6
2018-08-04,2:00:00,PM,-8.2,-8,-9.3,-8.6
2018-08-04,3:00:00,PM,-8.2,-8,-9.2,-8.6
2018-08-04,4:00:00,PM,-8.2,-8,-9.3,-8.6
2018-08-04,5:00:00,PM,-8.2,-8,-9.3,-8.6
2018-08-04,6:00:00,PM,-8.2,-8,-9.2,-8.6
2018-08-04,7:00:00,PM,-8.3,-8,-9.3,-8.6
2018-08-04,8:00:00,PM,-8.3,-8,-9.3,-8.6
2018-08-04,9:00:00,PM,-8.3,-8,-9.3,-8.7
2018-08-04,10:00:00,PM,-8.3,-8,-9.3,-8.7
2018-08-04,11:00:00,PM,-8.3,-8,-9.3,-8.7
2018-08-05,12:00:00,AM,-8.3,-8,-9.2,-8.7
2018-08-05,1:00:00,AM,-8.3,-8.1,-9.2,-8.7
2018-08-05,2:00:00,AM,-8.3,-8.1,-9.2,-8.7
2018-08-05,3:00:00,AM,-8.3,-8.1,-9.2,-8.7
2018-08-05,4:00:00,AM,-8.3,-8.1,-9.2,-8.7
2018-08-05,5:00:00,AM,-8.3,-8.1,-9.2,-8.7
2018-08-05,6:00:00,AM,-8.3,-8.1,-9.2,-8.7
2018-08-05,7:00:00,AM,-8.3,-8.1,-9.2,-8.7
2018-08-05,8:00:00,AM,-8.3,-8.1,-9.2,-8.7
2018-08-05,9:00:00,AM,-8.3,-8,-9.2,-8.6
2018-08-05,10:00:00,AM,-8.3,-8,-9.3,-8.6
2018-08-05,11:00:00,AM,-8.3,-8,-9.3,-8.6
2018-08-05,12:00:00,PM,-8.4,-8,-9.3,-8.6
2018-08-05,1:00:00,PM,-8.4,-8,-9.2,-8.6
2018-08-05,2:00:00,PM,-8.4,-8,-9.3,-8.6
2018-08-05,3:00:00,PM,-8.4,-8,-9.2,-8.6
2018-08-05,4:00:00,PM,-8.4,-8,-9.3,-8.5
2018-08-05,5:00:00,PM,-8.4,-8,-9.3,-8.5
2018-08-05,6:00:00,PM,-8.4,-8,-9.2,-8.5
2018-08-05,7:00:00,PM,-8.4,-8,-9.3,-8.5
2018-08-05,8:00:00,PM,-8.4,-8.1,-9.3,-8.5
2018-08-05,9:00:00,PM,-8.4,-8.1,-9.3,-8.5
2018-08-05,10:00:00,PM,-8.4,-8.1,-9.3,-8.5
2018-08-05,11:00:00,PM,-8.4,-8.1,-9.2,-8.6
2018-08-06,12:00:00,AM,-8.4,-8.1,-9.2,-8.5
2018-08-06,1:00:00,AM,-8.4,-8.1,-9.2,-8.5
2018-08-06,2:00:00,AM,-8.4,-8.1,-9.2,-8.5
2018-08-06,3:00:00,AM,-8.4,-8.1,-9.2,-8.5
2018-08-06,4:00:00,AM,-8.4,-8.1,-9.2,-8.5
2018-08-06,5:00:00,AM,-8.4,-8.1,-9.2,-8.5
2018-08-06,6:00:00,AM,-8.4,-8.1,-9.2,-8.5
2018-08-06,7:00:00,AM,-8.4,-8.1,-9.2,-8.5
2018-08-06,8:00:00,AM,-8.3,-8.1,-9.2,-8.4
2018-08-06,9:00:00,AM,-8.4,-8.1,-9.2,-8.4
2018-08-06,10:00:00,AM,-8.4,-8.1,-9.2,-8.4
2018-08-06,11:00:00,AM,-8.3,-8.1,-9.2,-8.4
2018-08-06,12:00:00,PM,-8.3,-8.1,-9.3,-8.3
2018-08-06,1:00:00,PM,-8.3,-8.1,-9.2,-8.3
2018-08-06,2:00:00,PM,-8.3,-8.1,-9.3,-8.3
2018-08-06,3:00:00,PM,-8.3,-8.1,-9.2,-8.3
2018-08-06,4:00:00,PM,-8.3,-8.1,-9.2,-8.3
2018-08-06,5:00:00,PM,-8.3,-8.1,-9.2,-8.3
2018-08-06,6:00:00,PM,-8.3,-8.1,-9.2,-8.3
2018-08-06,7:00:00,PM,-8.3,-8.1,-9.2,-8.3
2018-08-06,8:00:00,PM,-8.3,-8.1,-9.2,-8.3
2018-08-06,9:00:00,PM,-8.3,-8.1,-9.2,-8.3
2018-08-06,10:00:00,PM,-8.4,-8.1,-9.2,-8.4
2018-08-06,11:00:00,PM,-8.4,-8.1,-9.2,-8.4
2018-08-07,12:00:00,AM,-8.4,-8.1,-9.2,-8.4
2018-08-07,1:00:00,AM,-8.3,-8.1,-9.2,-8.4
2018-08-07,2:00:00,AM,-8.3,-8.2,-9.2,-8.5
2018-08-07,3:00:00,AM,-8.4,-8.2,-9.2,-8.5
2018-08-07,4:00:00,AM,-8.4,-8.2,-9.2,-8.5
2018-08-07,5:00:00,AM,-8.4,-8.2,-9.2,-8.5
2018-08-07,6:00:00,AM,-8.3,-8.2,-9.2,-8.5
2018-08-07,7:00:00,AM,-8.3,-8.2,-9.2,-8.5
2018-08-07,8:00:00,AM,-8.3,-8.1,-9.2,-8.5
2018-08-07,9:00:00,AM,-8.3,-8.1,-9.2,-8.4
2018-08-07,10:00:00,AM,-8.3,-8.1,-9.2,-8.4
2018-08-07,11:00:00,AM,-8.3,-8.1,-9.2,-8.5
2018-08-07,12:00:00,PM,-8.3,-8.1,-9.2,-8.5
2018-08-07,1:00:00,PM,-8.3,-8.1,-9.2,-8.5
2018-08-07,2:00:00,PM,-8.3,-8.1,-9.2,-8.5
2018-08-07,3:00:00,PM,-8.3,-8.1,-9.1,-8.6
2018-08-07,4:00:00,PM,-8.2,-8.1,-9.2,-8.6
2018-08-07,5:00:00,PM,-8.2,-8.1,-9.2,-8.6
2018-08-07,6:00:00,PM,-8.2,-8.1,-9.2,-8.7
2018-08-07,7:00:00,PM,-8.2,-8.1,-9.2,-8.8
2018-08-07,8:00:00,PM,-8.2,-8.1,-9.2,-8.9
2018-08-07,9:00:00,PM,-8.2,-8.1,-9.2,-9
2018-08-07,10:00:00,PM,-8.2,-8.2,-9.2,-9.1
2018-08-07,11:00:00,PM,-8.2,-8.2,-9.2,-9.2
2018-08-08,12:00:00,AM,-8.2,-8.2,-9.2,-9.3
2018-08-08,1:00:00,AM,-8.2,-8.2,-9.2,-9.4
2018-08-08,2:00:00,AM,-8.2,-8.2,-9.2,-9.4
2018-08-08,3:00:00,AM,-8.2,-8.2,-9.2,-9.5
2018-08-08,4:00:00,AM,-8.2,-8.2,-9.2,-9.6
2018-08-08,5:00:00,AM,-8.2,-8.2,-9.2,-9.7
2018-08-08,6:00:00,AM,-8.2,-8.2,-9.2,-9.7
2018-08-08,7:00:00,AM,-8.1,-8.2,-9.2,-9.7
2018-08-08,8:00:00,AM,-8.1,-8.1,-9.2,-9.7
2018-08-08,9:00:00,AM,-8.1,-8.2,-9.1,-9.7
2018-08-08,10:00:00,AM,-8.1,-8.1,-9.2,-9.7
2018-08-08,11:00:00,AM,-8.1,-8.1,-9.2,-9.7
2018-08-08,12:00:00,PM,-8.1,-8.1,-9.2,-9.8
2018-08-08,1:00:00,PM,-8,-8.1,-9.1,-9.8
2018-08-08,2:00:00,PM,-8,-8.1,-9.2,-9.9
2018-08-08,3:00:00,PM,-8,-8.1,-9.1,-9.9
2018-08-08,4:00:00,PM,-8,-8.1,-9.2,-9.8
2018-08-08,5:00:00,PM,-8,-8.1,-9.2,-9.9
2018-08-08,6:00:00,PM,-8,-8.1,-9.1,-9.9
2018-08-08,7:00:00,PM,-8,-8.1,-9.2,-10
2018-08-08,8:00:00,PM,-8,-8.1,-9.2,-10.1
2018-08-08,9:00:00,PM,-8,-8.1,-9.2,-10.3
2018-08-08,10:00:00,PM,-8,-8.1,-9.2,-10.4
2018-08-08,11:00:00,PM,-8,-8.1,-9.2,-10.6
2018-08-09,12:00:00,AM,-8.1,-8.1,-9.2,-10.7
2018-08-09,1:00:00,AM,-8,-8.1,-9.2,-10.8
2018-08-09,2:00:00,AM,-8.1,-8.1,-9.2,-10.9
2018-08-09,3:00:00,AM,-8.1,-8.1,-9.2,-11
2018-08-09,4:00:00,AM,-8.1,-8.1,-9.1,-11.2
2018-08-09,5:00:00,AM,-8.1,-8.1,-9.1,-11.3
2018-08-09,6:00:00,AM,-8.1,-8.1,-9.1,-11.5
2018-08-09,7:00:00,AM,-8.1,-8.1,-9.2,-11.7
2018-08-09,8:00:00,AM,-8,-8.1,-9.2,-11.8
2018-08-09,9:00:00,AM,-8,-8.1,-9.1,-12
2018-08-09,10:00:00,AM,-8,-8,-9.2,-12.2
2018-08-09,11:00:00,AM,-8,-8,-9.2,-12.6
2018-08-09,12:00:00,PM,-8,-8,-9.2,-13
2018-08-09,1:00:00,PM,-8,-8,-9.1,-13.5
2018-08-09,2:00:00,PM,-8,-8,-9.2,-14.1
2018-08-09,3:00:00,PM,-8,-8,-9.1,-14.6
2018-08-09,4:00:00,PM,-8,-8,-9.2,-14
2018-08-09,5:00:00,PM,-8,-8,-9.2,-12.9
2018-08-09,6:00:00,PM,-8,-8,-9.1,-13.4
2018-08-09,7:00:00,PM,-8,-8,-9.2,-14.6
2018-08-09,8:00:00,PM,-8,-8,-9.2,-16
2018-08-09,9:00:00,PM,-8,-8,-9.2,-17.4
2018-08-09,10:00:00,PM,-8,-8,-9.1,-18.8
2018-08-09,11:00:00,PM,-8,-8,-9.1,-20.4
2018-08-10,12:00:00,AM,-8.1,-8,-9.1,-22.9
2018-08-10,1:00:00,AM,-8.1,-8,-9.1,-26
2018-08-10,2:00:00,AM,-8.1,-8,-9.1,-29.2
2018-08-10,3:00:00,AM,-8.1,-8,-9.1,-32.1
2018-08-10,4:00:00,AM,-8.1,-8,-9.1,-34.7
2018-08-10,5:00:00,AM,-8.1,-8,-9.1,-37.2
2018-08-10,6:00:00,AM,-8.1,-8,-9.1,-39.7
2018-08-10,7:00:00,AM,-8.1,-8,-9.1,-41.1
2018-08-10,8:00:00,AM,-8,-8,-9.1,-42.4
2018-08-10,9:00:00,AM,-8,-8,-9.1,-44.1
2018-08-10,10:00:00,AM,-8,-8,-9.2,-46.6
2018-08-10,11:00:00,AM,-8,-8,-9.2,-49.8
2018-08-10,12:00:00,PM,-8,-8.1,-9.2,-53.9
2018-08-10,1:00:00,PM,-8,-8.1,-9.1,-59.6
2018-08-10,2:00:00,PM,-8,-8.1,-9.2,-67.6
2018-08-10,3:00:00,PM,-8,-8.1,-9.1,-78.8
2018-08-10,4:00:00,PM,-8,-8.2,-9.2,-94.2
2018-08-10,5:00:00,PM,-8,-8.2,-9.2,-115.3
2018-08-10,6:00:00,PM,-8,-8.2,-9.1,-145.8
2018-08-10,7:00:00,PM,-8.1,-8.3,-9.2,-186
2018-08-10,8:00:00,PM,-8.1,-8.3,-9.2,-233.8
2018-08-10,9:00:00,PM,-8.1,-8.4,-9.2,-301.3
2018-08-10,10:00:00,PM,-8.1,-8.5,-9.2,-381.4
2018-08-10,11:00:00,PM,-8.1,-8.5,-9.2,-469.8
2018-08-11,12:00:00,AM,-8.1,-8.6,-9.2,-574.5
2018-08-11,1:00:00,AM,-8.1,-8.7,-9.2,-706.2
2018-08-11,2:00:00,AM,-8.1,-8.7,-9.2,-873
2018-08-11,3:00:00,AM,-8.1,-8.8,-9.1,-1122.1
2018-08-11,4:00:00,AM,-8.1,-8.9,-9.1,-1448.5
2018-08-11,5:00:00,AM,-8.1,-8.9,-9.1,-1701.9
2018-08-11,6:00:00,AM,-8.1,-9,-9.1,-1947.3
2018-08-11,7:00:00,AM,-8.1,-9,-9.1,-1843.4
2018-08-11,8:00:00,AM,-8.1,-9,-9.2,-1724
2018-08-11,9:00:00,AM,-8.1,-9.1,-9.1,-1882
2018-08-11,10:00:00,AM,-8.1,-9.1,-9.2,-1825.7
2018-08-11,11:00:00,AM,-8.1,-9.2,-9.2,-1872.9
2018-08-11,12:00:00,PM,-8.1,-9.3,-9.2,-1832
2018-08-11,1:00:00,PM,-8.1,-9.3,-9.1,-1607.8
2018-08-11,2:00:00,PM,-8.1,-9.4,-9.2,-1633.5
2018-08-11,3:00:00,PM,-8.1,-9.5,-9.1,-1803.1
2018-08-11,4:00:00,PM,-8.1,-9.6,-9.2,-1871.2
2018-08-11,5:00:00,PM,-8.1,-9.6,-9.2,-1650.2
2018-08-11,6:00:00,PM,-8.1,-9.7,-9.1,-1623
2018-08-11,7:00:00,PM,-8.1,-9.8,-9.2,-1838.3
2018-08-11,8:00:00,PM,-8.1,-9.9,-9.2,-1983.5
2018-08-11,9:00:00,PM,-8.1,-9.9,-9.2,-2270
2018-08-11,10:00:00,PM,-8.1,-10,-9.2,-2669.5
2018-08-11,11:00:00,PM,-8.1,-10.1,-9.2,-2959.6
2018-08-12,12:00:00,AM,-8.1,-10.2,-9.2,-3114.1
2018-08-12,1:00:00,AM,-8.1,-10.3,-9.2,-3235.4
2018-08-12,2:00:00,AM,-8.2,-10.4,-9.2,-3366.1
2018-08-12,3:00:00,AM,-8.2,-10.5,-9.2,-3392.5
2018-08-12,4:00:00,AM,-8.2,-10.6,-9.2,-3454
2018-08-12,5:00:00,AM,-8.2,-10.7,-9.2,-3512.6
2018-08-12,6:00:00,AM,-8.2,-10.8,-9.2,-3300.9
2018-08-12,7:00:00,AM,-8.2,-10.9,-9.2,-2703.5
2018-08-12,8:00:00,AM,-8.1,-11,-9.2,-1989
2018-08-12,9:00:00,AM,-8.1,-11.1,-9.1,-1915.3
2018-08-12,10:00:00,AM,-8.1,-11.3,-9.2,-1930.3
2018-08-12,11:00:00,AM,-8.1,-11.4,-9.2,-1938.3
2018-08-12,12:00:00,PM,-8.1,-11.5,-9.2,-1901.2
2018-08-12,1:00:00,PM,-8.1,-11.7,-9.1,-1782.9
2018-08-12,2:00:00,PM,-8.1,-11.8,-9.2,-1682.4
2018-08-12,3:00:00,PM,-8.1,-12,-9.1,-1555
2018-08-12,4:00:00,PM,-8.1,-12.3,-9.2,-1674.7
2018-08-12,5:00:00,PM,-8.1,-12.5,-9.2,-1624.5
2018-08-12,6:00:00,PM,-8.1,-12.9,-9.1,-1618.9
2018-08-12,7:00:00,PM,-8.1,-13.2,-9.2,-1803.5
2018-08-12,8:00:00,PM,-8.1,-13.5,-9.2,-1916.1
2018-08-12,9:00:00,PM,-8.2,-13.8,-9.2,-2070.7
2018-08-12,10:00:00,PM,-8.2,-14.2,-9.2,-2808.8
2018-08-12,11:00:00,PM,-8.2,-14.4,-9.2,-3219
2018-08-13,12:00:00,AM,-8.2,-14.6,-9.2,-3455.6
2018-08-13,1:00:00,AM,-8.2,-14.6,-9.2,-3645.2
2018-08-13,2:00:00,AM,-8.2,-14.4,-9.2,-3694.2
2018-08-13,3:00:00,AM,-8.2,-14.1,-9.2,-3803
2018-08-13,4:00:00,AM,-8.2,-13.7,-9.2,-3931.2
2018-08-13,5:00:00,AM,-8.2,-13.4,-9.2,-3956.6
2018-08-13,6:00:00,AM,-8.2,-13.2,-9.2,-4025.6
2018-08-13,7:00:00,AM,-8.2,-13.2,-9.2,-2815.3
2018-08-13,8:00:00,AM,-8.2,-13.3,-9.2,-2083.7
2018-08-13,9:00:00,AM,-8.2,-13.6,-9.1,-1950.9
2018-08-13,10:00:00,AM,-8.2,-14,-9.2,-1914.4
2018-08-13,11:00:00,AM,-8.1,-14.5,-9.2,-1910
2018-08-13,12:00:00,PM,-8.1,-15.3,-9.2,-1904.3
2018-08-13,1:00:00,PM,-8.1,-16.1,-9.1,-1887.2
2018-08-13,2:00:00,PM,-8.1,-17,-9.2,-1880.3
2018-08-13,3:00:00,PM,-8.1,-17.9,-9.1,-1742.7
2018-08-13,4:00:00,PM,-8.1,-18.8,-9.2,-1712.5
2018-08-13,5:00:00,PM,-8.1,-19.7,-9.2,-1688.2
2018-08-13,6:00:00,PM,-8.1,-21,-9.1,-1767.4
2018-08-13,7:00:00,PM,-8.1,-22.6,-9.2,-1930.3
2018-08-13,8:00:00,PM,-8.1,-24.3,-9.2,-1982.1
2018-08-13,9:00:00,PM,-8.2,-25.9,-9.2,-2107.8
2018-08-13,10:00:00,PM,-8.2,-27.6,-9.2,-2729.8
2018-08-13,11:00:00,PM,-8.2,-29.2,-9.2,-2882.9
2018-08-14,12:00:00,AM,-8.2,-30.7,-9.2,-2902.2
2018-08-14,1:00:00,AM,-8.2,-32.5,-9.2,-2982.1
2018-08-14,2:00:00,AM,-8.2,-34.3,-9.2,-3054.4
2018-08-14,3:00:00,AM,-8.2,-36.4,-9.2,-3137.1
2018-08-14,4:00:00,AM,-8.2,-38.7,-9.2,-3278.9
2018-08-14,5:00:00,AM,-8.2,-40.4,-9.2,-3262.3
2018-08-14,6:00:00,AM,-8.2,-41.5,-9.2,-3096.9
2018-08-14,7:00:00,AM,-8.2,-42.8,-9.2,-2759.5
2018-08-14,8:00:00,AM,-8.2,-44.2,-9.2,-2152.9
2018-08-14,9:00:00,AM,-8.2,-45.7,-9.1,-1979.4
2018-08-14,10:00:00,AM,-8.1,-47.6,-9.2,-1928.5
2018-08-14,11:00:00,AM,-8.1,-50,-9.2,-1902.5
2018-08-14,12:00:00,PM,-8.1,-52.4,-9.2,-1743.5
2018-08-14,1:00:00,PM,-8.1,-54.8,-9.2,-1662.4
2018-08-14,2:00:00,PM,-8.1,-57.3,-9.2,-1643.3
2018-08-14,3:00:00,PM,-8.1,-59.7,-9.2,-1591.6
2018-08-14,4:00:00,PM,-8.1,-62.3,-9.2,-1624.9
2018-08-14,5:00:00,PM,-8.1,-65,-9.2,-1690.5
2018-08-14,6:00:00,PM,-8.1,-67.6,-9.2,-1754.8
2018-08-14,7:00:00,PM,-8.1,-70.1,-9.2,-1880.7
2018-08-14,8:00:00,PM,-8.1,-72.7,-9.2,-2036.7
2018-08-14,9:00:00,PM,-8.1,-75.1,-9.2,-2209.7
2018-08-14,10:00:00,PM,-8.1,-78.3,-9.2,-2916.3
2018-08-14,11:00:00,PM,-8.1,-81.6,-9.2,-3352.2
2018-08-15,12:00:00,AM,-8.1,-85.4,-9.2,-3611.8
2018-08-15,1:00:00,AM,-8.2,-89.2,-9.2,-3662.1
2018-08-15,2:00:00,AM,-8.2,-93.2,-9.2,-3705.3
2018-08-15,3:00:00,AM,-8.2,-97.4,-9.2,-3700.2
2018-08-15,4:00:00,AM,-8.2,-101.6,-9.2,-3728.4
2018-08-15,5:00:00,AM,-8.2,-105.6,-9.2,-3660.4
2018-08-15,6:00:00,AM,-8.2,-109.9,-9.2,-3674.7
2018-08-15,7:00:00,AM,-8.1,-114.2,-9.2,-2994.5
2018-08-15,8:00:00,AM,-8.1,-117.4,-9.2,-2189.9
2018-08-15,9:00:00,AM,-8.1,-120.5,-9.1,-1950.9
2018-08-15,10:00:00,AM,-8.1,-124.8,-9.2,-1902.9
2018-08-15,11:00:00,AM,-8.1,-129.7,-9.2,-1865.2
2018-08-15,12:00:00,PM,-8.1,-138.4,-9.2,-1700.3
2018-08-15,1:00:00,PM,-8.1,-148.1,-9.2,-1652.8
2018-08-15,2:00:00,PM,-8.1,-159.5,-9.2,-1631.6
2018-08-15,3:00:00,PM,-8.1,-172.6,-9.2,-1656.3
2018-08-15,4:00:00,PM,-8.1,-187.1,-9.2,-1704.6
2018-08-15,5:00:00,PM,-8.1,-201.2,-9.2,-1698.3
2018-08-15,6:00:00,PM,-8.1,-216.7,-9.2,-1745.1
2018-08-15,7:00:00,PM,-8.1,-230.7,-9.2,-1905.6
2018-08-15,8:00:00,PM,-8.1,-249.1,-9.2,-2148.9
2018-08-15,9:00:00,PM,-8.1,-268.7,-9.2,-2395.1
2018-08-15,10:00:00,PM,-8.1,-293.4,-9.1,-2993.1
2018-08-15,11:00:00,PM,-8.1,-316.3,-9.1,-3285.7
2018-08-16,12:00:00,AM,-8.1,-338.4,-9.1,-3512.6
2018-08-16,1:00:00,AM,-8.1,-363.6,-9.1,-3607.7
2018-08-16,2:00:00,AM,-8.1,-388.6,-9.1,-3717.3
2018-08-16,3:00:00,AM,-8.1,-418.1,-9.1,-3823.2
2018-08-16,4:00:00,AM,-8.1,-450,-9.1,-4027.4
2018-08-16,5:00:00,AM,-8.1,-490.6,-9.1,-4576.4
2018-08-16,6:00:00,AM,-8.1,-529.5,-9.1,-4434.3
2018-08-16,7:00:00,AM,-8.1,-541.7,-9.1,-3033.4
2018-08-16,8:00:00,AM,-8.1,-570.3,-9.1,-2226
2018-08-16,9:00:00,AM,-8.1,-579.3,-9.1,-1985.8
2018-08-16,10:00:00,AM,-8.1,-578.3,-9.1,-1819.4
2018-08-16,11:00:00,AM,-8.1,-602,-9,-1787.4
2018-08-16,12:00:00,PM,-8.1,-613.7,-9,-1904.3
2018-08-16,1:00:00,PM,-8.1,-619.1,-9,-1932.5
2018-08-16,2:00:00,PM,-8.1,-627.2,-9,-1945
2018-08-16,3:00:00,PM,-8.2,-659.2,-9,-2016.2
2018-08-16,4:00:00,PM,-8.2,-679.1,-9,-2033.4
2018-08-16,5:00:00,PM,-8.2,-709.9,-9,-1979.4
2018-08-16,6:00:00,PM,-8.2,-730.2,-9,-1933
2018-08-16,7:00:00,PM,-8.4,-774.2,-9,-1932.1
2018-08-16,8:00:00,PM,-8.4,-832.4,-9,-2170.8
2018-08-16,9:00:00,PM,-8.5,-882.7,-9,-2467.3
2018-08-16,10:00:00,PM,-8.6,-976.8,-9,-3283.4
2018-08-16,11:00:00,PM,-8.6,-1069.6,-9,-3688.3
2018-08-17,12:00:00,AM,-8.6,-1154.9,-9,-3978.6
2018-08-17,1:00:00,AM,-8.7,-1250.3,-9,-4368.4
2018-08-17,2:00:00,AM,-8.7,-1345,-9,-4726.4
2018-08-17,3:00:00,AM,-8.7,-1491.5,-9,-5006.4
2018-08-17,4:00:00,AM,-8.8,-1636.5,-9,-5275
2018-08-17,5:00:00,AM,-8.8,-1828.2,-9,-5974.8
2018-08-17,6:00:00,AM,-8.8,-1984.8,-9,-5683.6
2018-08-17,7:00:00,AM,-8.8,-1915.7,-9,-3304.7
2018-08-17,8:00:00,AM,-8.8,-1912.6,-8.9,-2297.9
2018-08-17,9:00:00,AM,-8.8,-1793.6,-8.8,-1971.6
2018-08-17,10:00:00,AM,-8.8,-1714.1,-8.8,-1856.2
2018-08-17,11:00:00,AM,-8.9,-1649.4,-8.7,-1921.9
2018-08-17,12:00:00,PM,-8.9,-1608.1,-8.6,-1931.2
2018-08-17,1:00:00,PM,-8.9,-1603,-8.6,-1950.9
2018-08-17,2:00:00,PM,-8.9,-1602.2,-8.5,-1990.8
2018-08-17,3:00:00,PM,-9,-1605.6,-8.5,-1960.3
2018-08-17,4:00:00,PM,-9,-1595.2,-8.5,-1958.5
2018-08-17,5:00:00,PM,-9,-1576.3,-8.5,-1927.6
2018-08-17,6:00:00,PM,-9.1,-1623,-8.5,-1901.6
2018-08-17,7:00:00,PM,-9.1,-1685.9,-8.5,-1943.7
2018-08-17,8:00:00,PM,-9.2,-1897.3,-8.5,-2266.3
2018-08-17,9:00:00,PM,-9.3,-2001.8,-8.5,-2933.8
2018-08-17,10:00:00,PM,-9.4,-2105.8,-8.6,-3775.9
2018-08-17,11:00:00,PM,-9.5,-2225,-8.6,-4292.7
2018-08-18,12:00:00,AM,-9.6,-2282.1,-8.6,-4601.8
2018-08-18,1:00:00,AM,-9.6,-2362.3,-8.6,-4788.8
2018-08-18,2:00:00,AM,-9.6,-2426.2,-8.6,-5052.7
2018-08-18,3:00:00,AM,-9.7,-2547.6,-8.6,-5120.7
2018-08-18,4:00:00,AM,-9.7,-2557,-8.6,-5190.7
2018-08-18,5:00:00,AM,-9.8,-2639.5,-8.6,-5300.6
2018-08-18,6:00:00,AM,-9.8,-2584.8,-8.6,-4980
2018-08-18,7:00:00,AM,-9.8,-2433.5,-8.6,-3312.3
2018-08-18,8:00:00,AM,-9.8,-2265.3,-8.5,-2344.4
2018-08-18,9:00:00,AM,-9.8,-1879.9,-8.5,-2192.4
2018-08-18,10:00:00,AM,-9.8,-1653.6,-8.5,-1993.1
2018-08-18,11:00:00,AM,-9.9,-1520.3,-8.5,-1937.4
2018-08-18,12:00:00,PM,-9.9,-1423.4,-8.5,-1842.2
2018-08-18,1:00:00,PM,-10,-1443.2,-8.5,-1884.6
2018-08-18,2:00:00,PM,-10,-1543.6,-8.5,-1963
2018-08-18,3:00:00,PM,-10.1,-1613,-8.5,-1949.1
2018-08-18,4:00:00,PM,-10.2,-1640.7,-8.5,-1969.4
2018-08-18,5:00:00,PM,-10.3,-1670.4,-8.5,-1963
2018-08-18,6:00:00,PM,-10.3,-1796.5,-8.5,-1965.7
2018-08-18,7:00:00,PM,-10.5,-1885.1,-8.5,-2173.8
2018-08-18,8:00:00,PM,-10.5,-1837.5,-8.5,-2332.5
2018-08-18,9:00:00,PM,-10.6,-1943.7,-8.6,-2773.5
2018-08-18,10:00:00,PM,-10.8,-2208.6,-8.6,-3532.9
2018-08-18,11:00:00,PM,-10.9,-2322.3,-8.6,-3965.8
2018-08-19,12:00:00,AM,-11,-2368.2,-8.6,-4205.6
2018-08-19,1:00:00,AM,-11,-2374.8,-8.6,-4124.1
2018-08-19,2:00:00,AM,-11.1,-2400.1,-8.6,-4191.1
2018-08-19,3:00:00,AM,-11.2,-2452.6,-8.6,-4395.7
2018-08-19,4:00:00,AM,-11.3,-2477.6,-8.6,-4238.6
2018-08-19,5:00:00,AM,-11.4,-2579.4,-8.6,-4636.9
2018-08-19,6:00:00,AM,-11.5,-2505.1,-8.6,-3994.2
2018-08-19,7:00:00,AM,-11.5,-2399.5,-8.6,-3182.2
2018-08-19,8:00:00,AM,-11.6,-1997.7,-8.6,-2384.7
2018-08-19,9:00:00,AM,-11.7,-1816,-8.6,-2287.8
2018-08-19,10:00:00,AM,-11.8,-1701.5,-8.6,-2144
2018-08-19,11:00:00,AM,-11.9,-1624.5,-8.6,-2077
2018-08-19,12:00:00,PM,-12.1,-1573.4,-8.5,-1984.8
2018-08-19,1:00:00,PM,-12.4,-1498.7,-8.5,-1935.6
