Plant ID,Site,Year,Block,Treatment,E,A,gsw,PhiPS2
175,S15,2016,3,W,0.007356433,12.95654769,0.51437944,0.12854834
175,S15,2016,3,W,0.007359184,12.95154911,0.504305259,0.113553169
175,S15,2016,4,D,0.004178993,10.8940924,0.285024354,0.121291369
175,S15,2016,4,D,0.004181125,10.89991821,0.284775185,0.110678785
175,S15,2016,4,D,0.004185743,10.91355109,0.281888642,0.095582493
175,S15,2016,4,W,0.005009295,6.231195398,0.293581971,0.06051996
175,S15,2016,4,W,0.0050084,6.237166833,0.292601945,0.06157435
175,S15,2016,4,W,0.005008409,6.25398888,0.285580735,0.053701288
176,S15,2016,3,D,0.008847063,15.66323299,0.596654944,0.203673331
176,S15,2016,3,D,0.008838478,15.66202041,0.587782941,0.177426657
176,S15,2016,3,D,0.008844328,15.6650513,0.567329611,0.1542477
176,S15,2016,3,W,0.008583246,18.49349514,0.692264041,0.227918773
176,S15,2016,3,W,0.008568068,18.47687963,0.689413417,0.203415779
176,S15,2016,3,W,0.00853626,18.47681711,0.676286715,0.176152875
176,S15,2016,4,D,0.007573868,16.34897846,0.528697369,0.208997796
176,S15,2016,4,D,0.007574498,16.35012819,0.524308409,0.186361055
176,S15,2016,4,D,0.007575947,16.347926,0.516787075,0.16559893
176,S15,2016,4,W,0.004532006,11.39194893,0.308362644,0.115778636
176,S15,2016,4,W,0.00453813,11.38724495,0.307791424,0.109496362
176,S15,2016,4,W,0.00454622,11.38074355,0.304848742,0.097562191
177,S15,2016,3,D,0.00983244,20.67706992,0.696700211,0.248137118
177,S15,2016,3,D,0.009853967,20.61891147,0.651847395,0.230913242
177,S15,2016,3,D,0.010296181,21.01912168,0.705930594,0.267176268
177,S15,2016,3,W,0.007690084,12.94840237,0.614644232,0.134485313
177,S15,2016,3,W,0.007691921,12.94075032,0.613306821,0.124905591
177,S15,2016,3,W,0.007695924,12.9262186,0.604035658,0.11058171
177,S15,2016,4,D,0.004831608,14.23038367,0.343821272,0.183972068
177,S15,2016,4,D,0.004831875,14.22863002,0.342785258,0.168084928
177,S15,2016,4,D,0.004833008,14.22494299,0.340934081,0.150195129
177,S15,2016,4,W,0.005401721,12.03106937,0.388659292,0.143277903
177,S15,2016,4,W,0.005401746,12.0471668,0.387083238,0.126754239
177,S15,2016,4,W,0.005400233,12.06100168,0.382154483,0.114370653
178,S15,2016,3,D,0.009015631,20.68305025,0.849075109,0.192445072
178,S15,2016,3,D,0.009105724,20.82521885,0.826094786,0.238169559
178,S15,2016,3,D,0.009040675,20.88521414,0.785229103,0.218292685
178,S15,2016,3,W,0.006042593,14.05092362,0.414340136,0.176255202
178,S15,2016,3,W,0.006035703,14.05410235,0.412297643,0.1604564
178,S15,2016,3,W,0.006029562,14.06109506,0.40699535,0.14204513
178,S15,2016,4,D,0.002685464,7.486228423,0.170598745,0.086399361
178,S15,2016,4,D,0.002691333,7.478066981,0.169301927,0.078733721
178,S15,2016,4,D,0.002694397,7.465688483,0.167517408,0.070518988
178,S15,2016,4,W,0.007544535,9.783017869,0.567935484,0.10888286
178,S15,2016,4,W,0.007537769,9.779980176,0.565341303,0.097246104
178,S15,2016,4,W,0.007531222,9.773279933,0.558311625,0.083668106
179,S15,2016,3,D,0.00674262,13.05042662,0.520148791,0.166038332
179,S15,2016,3,D,0.006740884,13.01396178,0.509837589,0.148926661
179,S15,2016,3,D,0.006775935,13.05687719,0.473305596,0.136280764
179,S15,2016,3,W,0.005475505,11.2317898,0.402678349,0.142324259
179,S15,2016,3,W,0.005476161,11.21109789,0.399753621,0.128299948
179,S15,2016,3,W,0.005479763,11.20030007,0.392582034,0.112345401
179,S15,2016,4,D,0.001949786,8.036475282,0.122597031,0.126013144
179,S15,2016,4,D,0.001970569,8.087470889,0.122167416,0.109525113
179,S15,2016,4,D,0.002020654,8.159912082,0.115337567,0.101373341
179,S15,2016,4,W,0.003812179,9.332346794,0.248233861,0.112847488
179,S15,2016,4,W,0.003812559,9.334244345,0.247973162,0.10221885
179,S15,2016,4,W,0.003815745,9.329879933,0.245406827,0.091044382
180,S15,2016,3,W,0.00851139,11.94185371,0.72474011,0.140197554
180,S15,2016,3,W,0.00854838,11.84650589,0.700424228,0.124096307
180,S15,2016,3,W,0.008557243,11.8359646,0.697495527,0.111350057
180,S15,2016,4,D,0.006757544,17.39188282,0.489504915,0.218052371
180,S15,2016,4,D,0.006741338,17.40707071,0.484520793,0.19357179
180,S15,2016,4,D,0.006729281,17.42324733,0.474217664,0.171174669
181,S15,2016,3,D,0.005136491,10.2969623,0.380637172,0.102602985
181,S15,2016,3,D,0.005137157,10.30558874,0.378658156,0.090690267
181,S15,2016,3,D,0.005138542,10.33409367,0.366288718,0.079148309
181,S15,2016,3,W,0.004733121,13.94205066,0.364994351,0.176105435
181,S15,2016,3,W,0.004734119,13.94200987,0.364251722,0.155016342
181,S15,2016,3,W,0.004738206,13.94841555,0.359416107,0.137124825
181,S15,2016,4,D,0.005861929,11.97829489,0.419069839,0.102536699
181,S15,2016,4,D,0.005861921,11.88708376,0.417439597,0.094150151
181,S15,2016,4,D,0.005863093,11.84044013,0.413915074,0.079902188
182,S15,2016,3,D,0.008258087,16.91180195,0.619596194,0.214633472
182,S15,2016,3,D,0.007879519,17.11220053,0.60309874,0.219347144
182,S15,2016,3,D,0.007885672,17.11998447,0.593320743,0.193278148
182,S15,2016,3,W,0.0075012,14.46883115,0.585469904,0.164660798
182,S15,2016,3,W,0.007506244,14.47161963,0.584361996,0.150831392
182,S15,2016,3,W,0.007516763,14.39035212,0.576575891,0.130320617
182,S15,2016,4,D,0.004035397,11.434828,0.267453738,0.14659089
182,S15,2016,4,D,0.004035105,11.43207337,0.265732437,0.1314639
182,S15,2016,4,D,0.004036859,11.43547407,0.262711318,0.116551476
182,S15,2016,4,W,0.007804306,17.08786636,0.600764061,0.091233766
182,S15,2016,4,W,0.007824437,17.08180066,0.60068218,0.086998411
182,S15,2016,4,W,0.007847028,17.03115084,0.595705147,0.072457838
183,S16,2010,3,D,0.006513067,10.82258647,0.476499931,0.132917802
183,S16,2010,3,D,0.006510603,10.82803981,0.474261356,0.120316838
183,S16,2010,3,D,0.006511257,10.83691907,0.456631036,0.106159541
183,S16,2010,3,W,0.007566478,13.02413319,0.580619531,0.155463525
183,S16,2010,3,W,0.00756437,13.04312469,0.579300376,0.141510695
183,S16,2010,3,W,0.007561858,13.05963456,0.570381237,0.127747882
183,S16,2010,4,D,0.002934393,9.790309099,0.177671003,0.138628604
183,S16,2010,4,D,0.002933843,9.786635575,0.177363116,0.128818815
183,S16,2010,4,D,0.002930987,9.773900644,0.175032927,0.116421541
183,S16,2010,4,W,0.007340833,11.56720535,0.592093842,0.108241703
183,S16,2010,4,W,0.007341104,11.52280265,0.588263609,0.101462328
183,S16,2010,4,W,0.007348749,11.5350312,0.572024478,0.087488562
184,S16,2010,3,D,0.006852882,10.46083142,0.531556094,0.119743138
184,S16,2010,3,D,0.006850543,10.45312512,0.529897869,0.106913758
184,S16,2010,3,D,0.006854661,10.49588289,0.51259944,0.093681299
184,S16,2010,3,W,0.007724072,14.4704732,0.588868274,0.157998644
184,S16,2010,3,W,0.007724887,14.46541674,0.585724903,0.140593657
184,S16,2010,3,W,0.007732403,14.4604081,0.568604814,0.122574835
184,S16,2010,4,D,0.004002733,11.18341962,0.25700365,0.148452228
184,S16,2010,4,D,0.004000993,11.1977697,0.255595337,0.132568552
184,S16,2010,4,D,0.004000314,11.21882212,0.252441248,0.116032763
184,S16,2010,4,W,0.002623317,8.408157966,0.161549042,0.084044722
184,S16,2010,4,W,0.002614662,8.396908189,0.160178499,0.079906266
184,S16,2010,4,W,0.002609713,8.397627356,0.158646795,0.069830863
185,S16,2010,3,D,0.006192505,13.34412821,0.449676045,0.165440993
185,S16,2010,3,D,0.006217168,13.37654718,0.421991515,0.154743014
185,S16,2010,3,D,0.006346219,13.69600179,0.431389716,0.170740703
185,S16,2010,3,W,0.005636819,12.04522453,0.378179141,0.149816627
185,S16,2010,3,W,0.00563524,12.08196963,0.371013952,0.132641255
185,S16,2010,3,W,0.005640777,11.98915447,0.355912722,0.12035889
185,S16,2010,4,D,0.00659197,11.28657671,0.511452495,0.078843587
185,S16,2010,4,D,0.006595374,11.27918188,0.510573827,0.079725173
185,S16,2010,4,D,0.006604685,11.2586934,0.503489382,0.071311362
185,S16,2010,4,W,0.007465563,10.62491996,0.618145979,0.100626074
185,S16,2010,4,W,0.007470549,10.60230543,0.616661951,0.094763967
185,S16,2010,4,W,0.007478378,10.60900035,0.609910317,0.085134023
186,S16,2010,3,D,0.007797743,12.37517828,0.557050938,0.13238403
186,S16,2010,3,D,0.007798561,12.39654646,0.551433293,0.118541086
186,S16,2010,3,D,0.008162208,13.26287967,0.582923669,0.148820591
186,S16,2010,3,W,0.008291231,13.4969051,0.692605491,0.125404981
186,S16,2010,3,W,0.008287691,13.50146159,0.690600321,0.115562876
186,S16,2010,3,W,0.008280431,13.48959784,0.678628316,0.100328211
186,S16,2010,4,D,0.007525781,13.97073258,0.591598142,0.146057056
186,S16,2010,4,D,0.007519279,13.99237431,0.585676589,0.133765514
186,S16,2010,4,D,0.007520624,14.00377614,0.579084235,0.122634369
187,S16,2010,3,W,0.008131651,16.79768966,0.646767923,0.202891115
187,S16,2010,3,W,0.008128018,16.82845159,0.631131063,0.180739443
187,S16,2010,3,W,0.008134755,16.88394282,0.615802432,0.162335613
187,S16,2010,4,D,0.00788646,10.73801711,0.674576461,0.128373935
187,S16,2010,4,D,0.007888579,10.73260844,0.672518624,0.116186474
187,S16,2010,4,D,0.007894462,10.69179226,0.666022296,0.101939803
188,S16,2010,3,D,0.005786914,13.96526242,0.455178002,0.116295942
188,S16,2010,3,D,0.006108458,14.7777164,0.48254703,0.162581602
188,S16,2010,3,D,0.00565096,18.26188031,0.412889796,0.236277325
188,S16,2010,3,W,0.005113008,13.79093567,0.366696572,0.170647847
188,S16,2010,3,W,0.005106071,13.85781738,0.358255272,0.149843864
188,S16,2010,3,W,0.005005799,14.22449932,0.354335383,0.180551996
188,S16,2010,4,D,0.004820264,10.18552631,0.332719802,0.120077883
188,S16,2010,4,D,0.004819266,10.17375143,0.330974407,0.109017997
188,S16,2010,4,D,0.004938515,10.34894432,0.298543474,0.115840199
188,S16,2010,4,W,0.00638199,10.72837827,0.482232066,0.134431113
188,S16,2010,4,W,0.006386913,10.66834075,0.481260786,0.126437575
188,S16,2010,4,W,0.006401281,10.63564825,0.470950022,0.110880694
189,S16,2010,3,D,0.004806048,8.800187508,0.253704482,0.146220054
189,S16,2010,3,D,0.004818655,8.736842876,0.240735774,0.145255105
189,S16,2010,3,D,0.004936312,8.728892583,0.245345912,0.137093682
189,S16,2010,3,W,0.005480758,12.41710258,0.369334042,0.15088406
189,S16,2010,3,W,0.00547223,12.41054027,0.367151117,0.128324004
189,S16,2010,3,W,0.005447656,12.39055024,0.346643263,0.116871391
189,S16,2010,4,D,0.00289155,8.744487088,0.171513931,0.132159727
189,S16,2010,4,D,0.002882789,8.79406392,0.167106207,0.117125681
189,S16,2010,4,D,0.002881587,8.771372455,0.164496589,0.106181582
190,S16,2010,3,W,0.006853762,11.01262009,0.495035097,0.127909436
190,S16,2010,3,W,0.006855986,11.03430641,0.492933567,0.119308321
190,S16,2010,3,W,0.006861842,11.0592833,0.483173602,0.106303212
190,S16,2010,4,D,0.005006353,11.62302839,0.341462973,0.128886144
190,S16,2010,4,D,0.005005425,11.61224036,0.340287356,0.120608425
190,S16,2010,4,D,0.005003486,11.59468801,0.331880273,0.104203292
190,S16,2010,4,W,0.005279708,6.710757657,0.376244111,0.102508043
190,S16,2010,4,W,0.00527186,6.686129839,0.374220964,0.092945054
190,S16,2010,4,W,0.005266012,6.671853659,0.369242929,0.081291921
191,S16,2012,3,D,0.007581569,15.28581652,0.553395566,0.178373122
191,S16,2012,3,D,0.007727949,15.84563949,0.557796033,0.185691231
191,S16,2012,3,D,0.007711874,15.82632035,0.550281312,0.163991323
191,S16,2012,3,W,0.006114244,4.681966845,0.519578728,0.040175773
191,S16,2012,3,W,0.006122861,4.698605261,0.516715249,0.030116336
191,S16,2012,3,W,0.006145723,4.742111198,0.500531193,0.028160363
191,S16,2012,4,D,-8.92785E-05,0.781019478,-0.004748724,0.023952224
191,S16,2012,4,D,-7.91371E-05,0.763921629,-0.004174368,0.019389757
191,S16,2012,4,D,-7.2409E-05,0.755640379,-0.003754394,0.019073895
191,S16,2012,4,W,0.006522371,10.06804059,0.474447332,0.085973282
191,S16,2012,4,W,0.00652634,10.09902782,0.472684107,0.081228861
191,S16,2012,4,W,0.006546756,10.09238156,0.453796558,0.063619159
192,S16,2012,3,D,0.007989699,12.08021951,0.573059034,0.126749707
192,S16,2012,3,D,0.007905852,12.19079841,0.541196288,0.11549104
192,S16,2012,3,D,0.008042942,13.02136881,0.573496952,0.143568145
192,S16,2012,3,W,0.00853372,13.17625727,0.739282433,0.164418052
192,S16,2012,3,W,0.008533118,13.18261029,0.736469531,0.149753079
192,S16,2012,3,W,0.008544831,13.22373946,0.709366073,0.130533365
192,S16,2012,4,D,0.007492704,14.98729786,0.512818363,0.179355167
192,S16,2012,4,D,0.007480804,14.94066096,0.507634096,0.162861172
192,S16,2012,4,D,0.007465924,14.91322539,0.495574799,0.14626975
192,S16,2012,4,W,0.005820638,9.614954634,0.387625544,0.087571553
192,S16,2012,4,W,0.005820899,9.616034919,0.386518193,0.081388754
192,S16,2012,4,W,0.005822359,9.620294917,0.383383005,0.071125217
193,S16,2012,3,D,0.008311074,19.62586901,0.755165098,0.226682786
193,S16,2012,3,D,0.008310653,19.6172655,0.75248949,0.210656899
193,S16,2012,3,D,0.008322093,19.56635285,0.734694908,0.189442032
193,S16,2012,3,W,0.007914942,15.83916942,0.607599076,0.186611055
193,S16,2012,3,W,0.007912161,15.81647201,0.586309499,0.165141926
193,S16,2012,3,W,0.007636512,15.62682554,0.580461985,0.193420755
193,S16,2012,4,D,0.004985727,9.318395644,0.331590036,0.100485392
193,S16,2012,4,D,0.004973204,9.319723818,0.329202719,0.092755224
193,S16,2012,4,D,0.00495902,9.307977938,0.323594062,0.082020546
193,S16,2012,4,W,0.00546466,12.07570604,0.379587528,0.159237107
193,S16,2012,4,W,0.005417898,12.0945352,0.359396205,0.14318883
193,S16,2012,4,W,0.005408817,12.10243162,0.352596409,0.129206699
194,S16,2012,3,D,0.009450772,18.60485629,0.924064347,0.206613905
194,S16,2012,3,D,0.009446174,18.62077285,0.914192897,0.190998597
194,S16,2012,3,D,0.009446249,18.63244117,0.900009351,0.17262821
194,S16,2012,3,W,0.005114289,10.27324077,0.352693358,0.106410816
194,S16,2012,3,W,0.005113009,10.28860788,0.35064829,0.09433836
194,S16,2012,3,W,0.005113344,10.31035846,0.345162898,0.082345878
194,S16,2012,4,D,0.003489268,9.9129294,0.233016695,0.124489804
194,S16,2012,4,D,0.00348526,9.91765133,0.232229041,0.113367427
194,S16,2012,4,D,0.003474469,9.932196518,0.227750575,0.103539061
194,S16,2012,4,W,0.003712058,12.86666189,0.241839993,0.171499353
194,S16,2012,4,W,0.003711999,12.8623797,0.241475204,0.14865732
194,S16,2012,4,W,0.003712829,12.86489145,0.240156715,0.12958921
195,S16,2013,3,D,0.008906282,16.08118597,0.715642997,0.144724665
195,S16,2013,3,D,0.008905239,16.07547855,0.705879283,0.134074196
195,S16,2013,3,D,0.00891717,16.0725045,0.686777154,0.117230493
195,S16,2013,3,W,0.00442745,13.0811412,0.308609265,0.14841311
195,S16,2013,3,W,0.004428145,13.10066417,0.307286794,0.133852723
195,S16,2013,3,W,0.004430066,13.14089755,0.300925465,0.11788427
195,S16,2013,4,D,0.006595085,12.69089693,0.489914532,0.13349143
195,S16,2013,4,D,0.006597176,12.71259666,0.484009585,0.12186345
195,S16,2013,4,D,0.00660348,12.70695883,0.47429487,0.107985063
195,S16,2013,4,W,0.005067385,14.32579402,0.387423046,0.168745689
195,S16,2013,4,W,0.005070862,14.3626056,0.387055348,0.150694834
195,S16,2013,4,W,0.005075605,14.38240558,0.384509106,0.133572724
196,S16,2013,3,D,0.005391889,12.73082255,0.417619076,0.161051454
196,S16,2013,3,D,0.0054794,13.46297565,0.415298436,0.179668553
196,S16,2013,3,D,0.005516406,14.35088193,0.413557285,0.197293192
196,S16,2013,3,W,0.007936662,24.83907129,0.701937388,0.244592785
196,S16,2013,3,W,0.008330403,23.32596447,0.719023301,0.287856982
196,S16,2013,3,W,0.008339714,23.33479504,0.708055713,0.259897933
196,S16,2013,4,D,0.001791969,8.495286996,0.110139342,0.11943087
196,S16,2013,4,D,0.001790623,8.495153034,0.109193962,0.102608005
196,S16,2013,4,D,0.001793946,8.506519858,0.107727991,0.093507348
196,S16,2013,4,W,0.007600591,7.028927214,0.551920805,0.088865068
196,S16,2013,4,W,0.007584489,7.018184488,0.546792062,0.081074788
196,S16,2013,4,W,0.007573984,6.986557018,0.535513757,0.074081641
197,S16,2013,3,D,0.00745437,18.82511104,0.604125988,0.215506463
197,S16,2013,3,D,0.007590251,19.64160879,0.613210635,0.235002076
197,S16,2013,3,D,0.007582742,19.65512953,0.609808766,0.208362985
197,S16,2013,3,W,0.003129253,10.75212442,0.209712476,0.132433049
197,S16,2013,3,W,0.003127203,10.76131228,0.208778084,0.118267909
197,S16,2013,3,W,0.003125953,10.76936074,0.206264593,0.102338403
197,S16,2013,4,D,0.007020487,16.492271,0.561519722,0.18462577
197,S16,2013,4,D,0.007004048,16.50324832,0.556480691,0.170160255
197,S16,2013,4,D,0.006987157,16.5111022,0.54538537,0.14975427
197,S16,2013,4,W,0.006378236,15.725452,0.493548601,0.165823207
197,S16,2013,4,W,0.006381125,15.73605146,0.492795067,0.147020038
197,S16,2013,4,W,0.0063912,15.76308864,0.482743963,0.128689975
198,S16,2013,3,W,0.00749646,13.2481703,0.610298121,0.152398482
198,S16,2013,3,W,0.007491027,13.22004781,0.606741857,0.136339001
198,S16,2013,3,W,0.007484685,13.20816762,0.592532993,0.122011956
198,S16,2013,4,D,0.007035285,12.16402391,0.518224123,0.134807812
198,S16,2013,4,D,0.007031963,12.15943738,0.516725761,0.122185899
198,S16,2013,4,D,0.007026395,12.15451703,0.507962787,0.110400251
199,S16,2014,3,D,0.007984731,15.8871014,0.645075517,0.192783182
199,S16,2014,3,D,0.007982916,15.89195063,0.641158147,0.173462671
199,S16,2014,3,D,0.007995905,15.95168479,0.604608269,0.150280657
199,S16,2014,4,W,0.008781958,12.10282537,0.527548433,0.121230117
199,S16,2014,4,W,0.00877453,12.09767953,0.52455015,0.113075857
199,S16,2014,4,W,0.008771595,12.09969504,0.521346522,0.097308224
200,S16,2014,3,D,0.008374477,17.40075878,0.705103526,0.193559245
200,S16,2014,3,D,0.008374831,17.37139644,0.701631948,0.176550025
200,S16,2014,3,D,0.008402033,17.35036244,0.65870573,0.15755315
200,S16,2014,3,W,0.00764346,12.98831024,0.584423792,0.148964563
200,S16,2014,3,W,0.007621241,12.97386954,0.575424771,0.133793311
200,S16,2014,3,W,0.00761091,12.99341897,0.563788349,0.11994518
200,S16,2014,4,D,0.007599021,16.05944855,0.578811608,0.181154082
200,S16,2014,4,D,0.00759342,16.06003909,0.575308586,0.166317305
200,S16,2014,4,D,0.007587872,16.06566338,0.561197983,0.145839427
200,S16,2014,4,W,0.010015863,15.84798301,0.763515272,0.172418161
200,S16,2014,4,W,0.010016729,15.8306867,0.761391388,0.157308978
200,S16,2014,4,W,0.010020911,15.81708666,0.753612352,0.140541779
201,S16,2014,3,D,0.007106493,12.86371151,0.540514734,0.147836732
201,S16,2014,3,D,0.007101809,12.86373811,0.535268117,0.129807751
201,S16,2014,3,D,0.007104983,12.86288464,0.515838836,0.114104128
201,S16,2014,3,W,0.008113903,11.92562882,0.62751795,0.141896992
201,S16,2014,3,W,0.008108523,11.91487134,0.623916184,0.128558804
201,S16,2014,3,W,0.008104134,12.02501749,0.558187351,0.12396657
201,S16,2014,4,D,0.007597739,17.48223545,0.549913768,0.226241624
201,S16,2014,4,D,0.007594261,17.49315325,0.548507671,0.201425597
201,S16,2014,4,D,0.007583922,17.49725134,0.539820715,0.176432281
201,S16,2014,4,W,0.00485661,12.64366663,0.32715228,0.149672892
201,S16,2014,4,W,0.004852175,12.64421172,0.325239928,0.137977206
201,S16,2014,4,W,0.004845676,12.65931936,0.319343754,0.1230753
202,S16,2014,3,D,0.008211188,13.8355039,0.620883277,0.161629846
202,S16,2014,3,D,0.008209782,13.8306712,0.615332326,0.144795148
202,S16,2014,3,D,0.008212294,13.83055309,0.607134874,0.128261921
202,S16,2014,3,W,0.005482857,12.37168568,0.411558427,0.1474768
202,S16,2014,3,W,0.005479414,12.37758502,0.410471652,0.136245699
202,S16,2014,3,W,0.005474344,12.39669677,0.403804147,0.118211328
202,S16,2014,4,D,0.004586528,7.956723774,0.313789455,0.069262004
202,S16,2014,4,D,0.004584366,7.95419423,0.310847903,0.064961283
202,S16,2014,4,D,0.004582008,7.969136688,0.302653399,0.05791119
202,S16,2014,4,W,0.002004842,7.923751061,0.122287143,0.127488608
202,S16,2014,4,W,0.002003004,7.911477088,0.121538119,0.111929784
202,S16,2014,4,W,0.002001328,7.904053828,0.120137875,0.099360566
203,S16,2014,3,D,0.006451984,11.74064844,0.490925188,0.129497153
203,S16,2014,3,D,0.006577412,11.90368084,0.492123855,0.136331915
203,S16,2014,3,D,0.00664372,11.97616719,0.489529466,0.141840073
203,S16,2014,3,W,0.006848789,14.62776448,0.548638462,0.174957251
203,S16,2014,3,W,0.006841401,14.67506984,0.54262656,0.152008645
203,S16,2014,3,W,0.006820842,15.1439232,0.534983933,0.186154397
203,S16,2014,4,D,0.004664517,9.215646519,0.331626957,0.097478186
203,S16,2014,4,D,0.004665906,9.210498298,0.323873183,0.089340314
203,S16,2014,4,D,0.004670235,9.228005473,0.316228504,0.079168219
203,S16,2014,4,W,0.003675291,10.4590896,0.248099833,0.126346325
203,S16,2014,4,W,0.00366863,10.46516572,0.246686866,0.114654865
203,S16,2014,4,W,0.003654363,10.47461844,0.239575249,0.099232757
204,S16,2015,3,D,0.00575935,11.84235066,0.439341654,0.129311501
204,S16,2015,3,D,0.005758992,11.85282855,0.437014865,0.117951234
204,S16,2015,3,D,0.005760667,11.79598342,0.416021121,0.099743844
204,S16,2015,3,W,0.006136836,7.76488891,0.436103754,0.085555144
204,S16,2015,3,W,0.006132337,7.7556297,0.434964176,0.078870724
204,S16,2015,3,W,0.006122897,7.763027672,0.428540143,0.066595227
204,S16,2015,4,D,0.000587988,3.540352631,0.032360251,0.08236095
204,S16,2015,4,D,0.00058793,3.546488725,0.032313614,0.077524038
204,S16,2015,4,D,0.000597383,3.575621916,0.031823151,0.068684188
204,S16,2015,4,W,0.007275999,7.13995251,0.56074902,0.079141958
204,S16,2015,4,W,0.007273799,7.138603553,0.559776462,0.071798644
204,S16,2015,4,W,0.007269167,7.099153125,0.539592651,0.063785117
205,S16,2015,3,D,0.006405976,8.135405642,0.38381456,0.142441432
205,S16,2015,3,D,0.006561245,8.09864985,0.391447154,0.14916413
205,S16,2015,3,D,0.006551418,8.022982372,0.376973326,0.134355097
205,S16,2015,3,W,0.005004767,12.79517209,0.349651112,0.151193062
205,S16,2015,3,W,0.005001907,12.78967458,0.347629998,0.140935378
205,S16,2015,3,W,0.004999471,12.78679052,0.342564804,0.124024022
205,S16,2015,4,D,0.005215662,11.69970601,0.336203063,0.150358923
205,S16,2015,4,D,0.005196641,11.70409568,0.333562624,0.134679689
205,S16,2015,4,D,0.005175518,11.71388683,0.327976391,0.119310515
205,S16,2015,4,W,0.005248225,10.27605643,0.360431426,0.11211148
205,S16,2015,4,W,0.005234415,10.27550523,0.358483278,0.102608641
205,S16,2015,4,W,0.005204572,10.30415961,0.350205693,0.091481643
206,S16,2015,3,D,0.007134744,10.38482295,0.561900065,0.092705289
206,S16,2015,3,D,0.007144253,10.38390555,0.559950597,0.082625055
206,S16,2015,3,D,0.007180723,10.32465586,0.541665649,0.068776215
206,S16,2015,3,W,0.00515804,12.57709247,0.344852133,0.152496323
206,S16,2015,3,W,0.005150753,12.56825904,0.343715277,0.139159368
206,S16,2015,3,W,0.005115415,12.53634981,0.332369736,0.123726136
206,S16,2015,4,D,0.003102805,8.377544011,0.199580678,0.126775473
206,S16,2015,4,D,0.003068033,8.308061409,0.188614484,0.112237054
206,S16,2015,4,D,0.003051144,8.239136657,0.180518365,0.102022323
206,S16,2015,4,W,0.006765095,12.86907797,0.502995681,0.133040777
206,S16,2015,4,W,0.006765124,12.87456026,0.502383348,0.121177037
206,S16,2015,4,W,0.006765744,12.88450496,0.499793319,0.106995093
207,S16,2015,3,D,0.005517211,13.99831819,0.354886516,0.174294801
207,S16,2015,3,D,0.005712935,14.25409123,0.360498777,0.180867694
207,S16,2015,3,D,0.005743656,14.28098549,0.35537746,0.158579414
207,S16,2015,3,W,0.006833165,11.47349139,0.492619081,0.122615964
207,S16,2015,3,W,0.006838268,11.44847444,0.490732078,0.110337728
207,S16,2015,3,W,0.00684595,11.42003331,0.484746169,0.097596902
207,S16,2015,4,D,0.006922257,13.10386483,0.51320467,0.13991115
207,S16,2015,4,D,0.00691626,13.12285808,0.508715729,0.127104011
207,S16,2015,4,D,0.006914893,13.17806274,0.498071506,0.113091259
207,S16,2015,4,W,0.006213618,9.476721491,0.466258321,0.109913779
207,S16,2015,4,W,0.006208616,9.480731307,0.463193855,0.101675272
207,S16,2015,4,W,0.006206424,9.511753139,0.450710896,0.090422779
208,S16,2015,3,D,0.006812344,20.34778365,0.546432295,0.116203011
208,S16,2015,3,D,0.005432451,11.92299666,0.349981955,0.166177993
208,S16,2015,3,D,0.006395131,18.21439628,0.459244993,0.237318352
208,S16,2015,3,W,0.005538971,12.0376286,0.386201087,0.15592516
208,S16,2015,3,W,0.005533061,12.02483305,0.382617855,0.139672228
208,S16,2015,3,W,0.005525556,12.01077537,0.36565834,0.125639977
208,S16,2015,4,D,0.003170288,8.915033961,0.197385299,0.072371958
208,S16,2015,4,D,0.003170486,8.899260469,0.197015061,0.067312552
208,S16,2015,4,D,0.003174859,8.89123898,0.193559383,0.054681188
208,S16,2015,4,W,0.007911623,13.55122739,0.609264033,0.096789477
208,S16,2015,4,W,0.007915062,13.5628404,0.608689495,0.093382968
208,S16,2015,4,W,0.007924793,13.56093118,0.60168254,0.085740995
209,S16,2015,3,D,0.006616916,11.48436852,0.527213633,0.125257509
209,S16,2015,3,D,0.006701378,12.35134809,0.523846051,0.145018243
209,S16,2015,3,D,0.006690017,12.3876879,0.518952873,0.126111972
209,S16,2015,3,W,0.007497498,15.41386043,0.513261374,0.174532576
209,S16,2015,3,W,0.007490282,15.40010497,0.51069158,0.15827498
209,S16,2015,3,W,0.00748255,15.3825556,0.49991139,0.137158229
209,S16,2015,4,D,0.008173737,14.70254679,0.663797416,0.14505363
209,S16,2015,4,D,0.008171088,14.67234113,0.659333451,0.134844054
209,S16,2015,4,D,0.008198252,14.63313687,0.598084055,0.117752105
209,S16,2015,4,W,0.00895665,10.64146618,0.721211129,0.122871643
209,S16,2015,4,W,0.008925034,10.62630043,0.713483422,0.11077477
209,S16,2015,4,W,0.008891303,10.61635971,0.698347685,0.100022732
210,S16,2015,3,W,0.00577978,15.63576172,0.415507264,0.192326258
210,S16,2015,3,W,0.005770439,15.63630314,0.412928341,0.171688691
210,S16,2015,3,W,0.00576064,15.62201432,0.406960705,0.15005499
210,S16,2015,4,D,0.006511581,13.62862564,0.511533556,0.142689257
210,S16,2015,4,D,0.006512774,13.6092771,0.51026657,0.130288236
210,S16,2015,4,D,0.006516063,13.63403035,0.499192665,0.112013855
210,S16,2015,4,W,0.008707824,15.14544648,0.582200259,0.164616825
